Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Chinstrap,48.9,20.5,188.9,4700.0,False,True,False,False,True
Gentoo,51.2,15.0,221.0,5236.0,True,False,False,False,True
Adelie,39.3,18.7,185.3,3985.0,False,False,True,False,True
Chinstrap,44.7,18.5,190.9,4012.0,False,True,False,False,True
Adelie,37.5,16.6,184.6,3413.0,False,False,True,True,False
Gentoo,48.2,13.8,222.4,4012.0,True,False,False,False,True
Gentoo,47.3,15.7,221.6,5039.0,True,False,False,True,False
Chinstrap,61.0,18.6,196.9,3240.0,False,True,False,True,False
Adelie,36.4,17.4,192.9,3506.0,False,False,True,True,False
Adelie,38.5,19.8,197.7,3785.0,False,False,True,False,True
Adelie,35.7,18.6,192.7,4049.0,False,False,True,False,True
Chinstrap,47.9,18.8,207.7,4137.0,False,True,False,False,True
Gentoo,47.1,14.1,212.2,4657.0,True,False,False,True,False
Adelie,44.7,19.7,187.4,3514.0,False,True,False,True,False
Adelie,40.0,19.8,187.9,4414.0,False,True,False,True,False
Adelie,41.6,16.2,182.3,2782.0,True,False,False,False,True
Adelie,37.5,19.3,190.2,3932.0,True,False,False,True,False
Adelie,37.1,18.4,184.2,3552.0,False,True,False,False,True
Chinstrap,53.0,18.2,191.7,4317.0,False,True,False,True,False
Gentoo,48.2,14.6,212.0,6487.0,True,False,False,True,False
Adelie,36.3,16.1,190.3,2899.0,False,True,False,False,True
Adelie,37.7,20.3,187.4,2874.0,False,False,True,False,True
Adelie,41.1,18.1,187.6,4039.0,False,False,True,False,True
Adelie,38.0,19.4,199.0,3022.0,False,True,False,False,True
Adelie,37.9,18.7,188.2,4013.0,True,False,False,False,True
Chinstrap,44.0,17.9,192.3,3453.0,False,True,False,True,False
Adelie,37.9,18.1,188.1,3518.0,True,False,False,False,True
Chinstrap,42.9,17.3,196.4,3675.0,False,True,False,True,False
Adelie,37.7,19.6,190.8,3362.0,True,False,False,True,False
Chinstrap,47.7,18.3,205.0,4275.0,False,True,False,True,False
Adelie,40.0,18.2,191.2,3866.0,False,False,True,True,False
Adelie,39.1,19.5,185.7,3343.0,True,False,False,True,False
Adelie,37.2,20.3,191.6,3890.0,True,False,False,True,False
Adelie,39.6,16.5,185.7,4012.0,True,False,False,True,False
Adelie,42.5,19.6,173.8,4366.0,False,False,True,True,False
Chinstrap,54.0,18.0,203.5,3338.0,False,True,False,False,True
Gentoo,42.1,15.3,198.4,4925.0,True,False,False,False,True
Adelie,39.7,18.8,179.4,3950.0,False,False,True,False,True
Gentoo,44.5,14.9,209.6,5616.0,True,False,False,True,False
Chinstrap,50.1,19.2,193.8,4115.0,False,True,False,True,False
Gentoo,51.3,15.2,222.7,4811.0,True,False,False,False,True
Adelie,39.1,18.4,199.1,3230.0,False,False,True,True,False
Gentoo,46.4,15.6,213.3,5369.0,True,False,False,True,False
Adelie,38.3,18.4,201.6,3966.0,True,False,False,True,False
Chinstrap,50.3,18.5,200.0,3816.0,False,True,False,False,True
Adelie,41.4,19.1,188.0,3319.0,False,False,True,True,False
Adelie,40.6,17.1,189.7,3953.0,False,True,False,True,False
Chinstrap,53.2,18.8,195.5,3625.0,False,True,False,True,False
Chinstrap,44.0,21.4,194.4,3088.0,False,True,False,False,True
Adelie,37.4,18.0,184.5,3874.0,True,False,False,True,False
Gentoo,45.3,14.4,224.4,5885.0,True,False,False,True,False
Gentoo,46.8,14.9,218.8,5203.0,True,False,False,False,True
Chinstrap,43.9,17.3,197.5,4131.0,False,True,False,False,True
Adelie,36.0,18.7,198.0,3830.0,False,False,True,False,True
Adelie,39.5,17.5,178.8,2989.0,False,False,True,True,False
Chinstrap,47.6,17.6,189.0,3901.0,False,True,False,True,False
Adelie,36.2,18.8,196.9,4082.0,False,False,True,True,False
Chinstrap,49.1,17.6,168.4,4138.0,False,True,False,False,True
Adelie,35.6,18.0,190.2,3821.0,False,True,False,True,False
Adelie,38.6,18.9,193.3,3161.0,False,True,False,True,False
Chinstrap,46.5,18.3,189.3,3443.0,False,True,False,False,True
Gentoo,49.5,13.6,210.0,4734.0,True,False,False,True,False
Chinstrap,49.0,18.6,188.8,3425.0,False,True,False,False,True
Adelie,37.3,17.6,184.9,3971.0,False,True,False,True,False
Gentoo,46.3,15.1,220.4,4813.0,True,False,False,True,False
Adelie,41.1,21.2,193.1,3574.0,True,False,False,False,True
Gentoo,46.5,16.8,230.7,4499.0,True,False,False,False,True
Adelie,42.1,19.4,184.1,3190.0,False,False,True,True,False
Adelie,40.5,17.4,192.9,3573.0,False,True,False,False,True
Adelie,40.2,19.3,185.7,3008.0,True,False,False,False,True
Adelie,35.4,15.9,190.8,2931.0,False,False,True,True,False
Gentoo,49.3,16.8,214.2,5006.0,True,False,False,False,True
Adelie,39.1,18.5,181.5,3424.0,False,True,False,False,True
Chinstrap,43.2,18.3,203.3,4229.0,False,True,False,False,True
Gentoo,48.4,16.3,217.4,4947.0,True,False,False,True,False
Gentoo,44.0,14.1,212.8,5161.0,True,False,False,False,True
Adelie,39.1,17.4,196.6,3780.0,False,True,False,True,False
Chinstrap,50.0,18.9,203.1,3670.0,False,True,False,True,False
Chinstrap,50.9,17.9,189.2,4025.0,False,True,False,False,True
Gentoo,44.0,16.4,220.4,4611.0,True,False,False,False,True
Gentoo,49.5,16.8,223.4,4012.0,True,False,False,False,True
Adelie,39.6,19.4,188.0,4045.0,True,False,False,True,False
Gentoo,44.0,15.2,222.2,5177.0,True,False,False,True,False
Adelie,39.4,19.4,180.6,3284.0,False,False,True,True,False
Adelie,34.9,18.0,197.8,3013.0,False,True,False,True,False
Adelie,34.7,19.3,186.3,3685.0,False,True,False,False,True
Chinstrap,47.6,17.4,208.4,3111.0,False,True,False,False,True
Gentoo,44.0,15.4,209.0,5479.0,True,False,False,True,False
Adelie,35.0,18.1,193.8,3721.0,False,False,True,True,False
Adelie,41.0,19.0,199.8,3456.0,True,False,False,True,False
Adelie,36.5,17.5,189.8,3435.0,False,True,False,False,True
Chinstrap,52.0,17.0,201.6,3514.0,False,True,False,True,False
Chinstrap,45.9,18.8,200.6,3656.0,False,True,False,False,True
Gentoo,46.1,13.6,218.2,5770.0,True,False,False,False,True
Gentoo,44.3,16.3,217.1,4697.0,True,False,False,True,False
Gentoo,52.3,13.8,218.1,4712.0,True,False,False,True,False
Gentoo,52.9,14.8,212.8,5040.0,True,False,False,True,False
Gentoo,46.7,13.9,213.8,4505.0,True,False,False,False,True
Adelie,42.7,20.1,175.3,3279.0,True,False,False,True,False
Gentoo,44.0,14.8,218.6,4837.0,True,False,False,False,True
Adelie,37.6,15.8,180.7,4359.0,False,True,False,True,False
Gentoo,49.6,13.9,212.6,5020.0,True,False,False,True,False
Adelie,38.8,18.0,187.6,3372.0,False,False,True,False,True
Adelie,38.8,20.2,194.0,3726.0,True,False,False,True,False
Adelie,38.8,17.8,197.3,4126.0,False,True,False,True,False
Adelie,41.4,19.4,186.8,3944.0,True,False,False,True,False
Gentoo,46.3,15.7,211.0,4738.0,True,False,False,True,False
Chinstrap,42.3,18.2,197.9,3873.0,False,True,False,False,True
Gentoo,45.8,14.8,219.3,5227.0,True,False,False,False,True
Adelie,44.0,17.8,184.4,2962.0,False,True,False,False,True
Chinstrap,49.8,18.1,198.4,3356.0,False,True,False,False,True
Gentoo,47.8,16.0,211.8,5170.0,True,False,False,True,False
Chinstrap,43.9,18.9,198.1,3286.0,False,True,False,True,False
Gentoo,43.8,15.4,219.0,4728.0,True,False,False,False,True
Chinstrap,50.6,19.3,203.5,3604.0,False,True,False,True,False
Adelie,39.1,16.2,192.0,3363.0,True,False,False,True,False
Gentoo,46.4,17.2,215.9,5238.0,True,False,False,False,True
Gentoo,53.3,15.5,222.8,5308.0,True,False,False,True,False
Gentoo,49.6,14.2,221.1,5178.0,True,False,False,False,True
Chinstrap,51.7,18.7,200.2,3417.0,False,True,False,True,False
Adelie,41.4,20.8,193.7,4706.0,False,True,False,False,True
Gentoo,46.8,14.8,224.1,4954.0,True,False,False,True,False
Gentoo,47.3,15.9,215.5,5365.0,True,False,False,False,True
Gentoo,50.2,13.7,218.3,5340.0,True,False,False,False,True
Chinstrap,44.0,18.6,181.2,4355.0,False,True,False,True,False
Gentoo,40.0,15.1,214.6,4608.0,True,False,False,True,False
Adelie,40.0,17.3,191.8,4068.0,False,True,False,True,False
Adelie,39.0,17.9,190.6,2806.0,True,False,False,True,False
Adelie,35.5,17.5,188.3,3143.0,False,False,True,True,False
Gentoo,47.6,13.9,215.8,4667.0,True,False,False,False,True
Chinstrap,42.6,19.5,201.2,4453.0,False,True,False,False,True
Adelie,39.5,17.5,191.0,3514.0,False,False,True,False,True
Gentoo,49.9,15.9,210.7,6173.0,True,False,False,False,True
Chinstrap,49.5,20.3,196.9,3949.0,False,True,False,False,True
Gentoo,48.5,15.2,216.5,4923.0,True,False,False,True,False
Adelie,36.3,18.3,188.3,2619.0,False,True,False,True,False
Adelie,34.5,19.6,188.9,4047.0,False,False,True,True,False
Adelie,38.5,19.8,179.6,4012.0,False,False,True,True,False
Chinstrap,53.2,19.7,187.2,3970.0,False,True,False,True,False
Gentoo,42.3,14.9,212.1,4168.0,True,False,False,True,False
Chinstrap,45.5,17.5,202.9,3517.0,False,True,False,True,False
Chinstrap,48.8,16.9,189.5,4085.0,False,True,False,False,True
Chinstrap,46.9,15.8,184.1,3507.0,False,True,False,True,False
Chinstrap,52.2,19.3,195.5,3182.0,False,True,False,True,False
Adelie,32.4,15.9,185.6,3509.0,False,True,False,True,False
Gentoo,46.5,15.7,218.1,5204.0,True,False,False,False,True
Adelie,41.9,16.5,188.4,3901.0,True,False,False,True,False
Adelie,38.2,18.7,195.3,4489.0,False,True,False,False,True
Adelie,39.6,18.6,187.9,3756.0,False,False,True,True,False
Adelie,39.4,21.0,198.6,3890.0,True,False,False,False,True
Chinstrap,52.4,16.3,190.3,3523.0,False,True,False,False,True
Adelie,38.0,18.1,185.6,3560.0,False,False,True,False,True
Gentoo,48.5,15.5,203.1,6120.0,True,False,False,True,False
Gentoo,45.6,16.2,209.9,4438.0,True,False,False,False,True
Adelie,37.9,18.1,182.0,3515.0,False,False,True,True,False
Adelie,44.0,20.1,185.8,3727.0,False,False,True,True,False
Adelie,34.8,19.1,191.8,3849.0,True,False,False,False,True
Chinstrap,50.5,17.7,197.0,3535.0,False,True,False,False,True
Chinstrap,52.1,18.8,184.6,3768.0,False,True,False,False,True
Gentoo,50.4,14.9,226.4,4656.0,True,False,False,True,False
Gentoo,50.9,14.7,212.1,5461.0,True,False,False,False,True
Adelie,40.2,16.3,184.6,4012.0,True,False,False,False,True
Adelie,36.4,19.1,196.9,3789.0,False,False,True,True,False
Adelie,42.4,18.7,190.2,3545.0,False,False,True,True,False
Chinstrap,49.6,19.1,203.8,3594.0,False,True,False,False,True
Adelie,37.4,18.1,179.9,4600.0,True,False,False,False,True
Adelie,41.9,18.7,189.3,3847.0,False,True,False,True,False
Adelie,33.0,17.8,194.9,3820.0,False,True,False,False,True
Gentoo,52.3,14.2,220.0,5593.0,True,False,False,False,True
Gentoo,51.5,15.5,223.4,4825.0,True,False,False,False,True
Chinstrap,49.4,18.1,205.9,4259.0,False,True,False,True,False
Adelie,36.1,18.1,205.2,3586.0,False,False,True,True,False
Adelie,37.6,16.4,191.2,3298.0,True,False,False,True,False
Gentoo,50.7,16.0,224.9,4464.0,True,False,False,True,False
Adelie,42.3,16.5,181.4,2720.0,True,False,False,False,True
Gentoo,45.2,14.8,222.1,5412.0,True,False,False,False,True
Adelie,39.4,18.9,181.9,3908.0,True,False,False,False,True
Gentoo,48.8,15.2,224.3,5650.0,True,False,False,False,True
Gentoo,49.0,16.0,221.8,5034.0,True,False,False,False,True
Gentoo,45.7,14.0,212.1,5209.0,True,False,False,True,False
Chinstrap,53.4,18.4,191.8,4781.0,False,True,False,True,False
Chinstrap,48.0,18.0,192.5,3326.0,False,True,False,True,False
Adelie,42.0,18.3,192.0,4466.0,False,True,False,False,True
Chinstrap,50.4,19.1,201.9,3212.0,False,True,False,True,False
Gentoo,44.0,14.5,228.0,6815.0,True,False,False,False,True
Gentoo,46.4,14.7,226.5,5067.0,True,False,False,False,True
Gentoo,47.1,16.0,214.3,5113.0,True,False,False,False,True
Adelie,40.9,17.8,184.9,4426.0,False,False,True,False,True
Adelie,40.0,17.2,191.5,3802.0,False,False,True,True,False
Adelie,37.2,17.0,177.8,3603.0,False,False,True,True,False
Adelie,42.5,17.9,186.3,4092.0,False,True,False,True,False
Adelie,39.3,18.3,186.6,3798.0,False,True,False,False,True
Chinstrap,47.0,19.3,202.1,4183.0,False,True,False,True,False
Chinstrap,46.1,19.8,190.2,3493.0,False,True,False,False,True
Adelie,43.2,19.5,192.4,2862.0,True,False,False,True,False
Chinstrap,51.3,17.9,196.9,3650.0,False,True,False,True,False
Adelie,40.2,18.7,194.6,4694.0,False,True,False,False,True
Adelie,39.5,19.2,182.8,3322.0,False,True,False,True,False
Adelie,43.4,19.4,194.2,3860.0,False,False,True,False,True
Adelie,39.1,18.3,202.0,3086.0,False,True,False,True,False
Adelie,38.6,18.2,195.3,3960.0,False,False,True,False,True
Chinstrap,46.4,18.8,195.6,3745.0,False,True,False,True,False
Gentoo,50.5,15.3,210.2,5474.0,True,False,False,True,False
Adelie,44.0,19.2,190.4,4508.0,True,False,False,True,False
Gentoo,48.1,13.9,217.9,4777.0,True,False,False,False,True
Adelie,40.3,19.6,191.3,3332.0,True,False,False,True,False
Chinstrap,51.8,18.7,190.5,3578.0,False,True,False,False,True
Gentoo,46.7,13.7,206.0,4853.0,True,False,False,True,False
Gentoo,47.7,15.2,200.6,4535.0,True,False,False,True,False
Chinstrap,47.2,17.8,196.7,3509.0,False,True,False,False,True
Gentoo,49.8,13.2,212.7,5828.0,True,False,False,True,False
Gentoo,37.9,15.3,212.8,5151.0,True,False,False,True,False
Adelie,39.0,16.8,187.9,4326.0,False,False,True,False,True
Adelie,35.9,17.1,192.4,4064.0,False,True,False,False,True
Gentoo,51.2,15.5,211.4,4446.0,True,False,False,True,False
Chinstrap,48.8,17.7,194.7,3499.0,False,True,False,True,False
Gentoo,47.9,14.9,228.8,4597.0,True,False,False,True,False
Adelie,35.4,18.0,196.9,3754.0,False,False,True,True,False
Adelie,40.3,17.6,179.6,3527.0,True,False,False,False,True
Adelie,39.1,17.6,178.0,3347.0,True,False,False,False,True
Adelie,38.3,18.5,183.7,3470.0,False,True,False,True,False
Chinstrap,50.1,18.5,195.3,3418.0,False,True,False,True,False
Gentoo,43.6,14.3,210.9,5249.0,True,False,False,False,True
Adelie,39.3,17.6,194.1,4012.0,False,False,True,False,True
Gentoo,48.6,15.7,211.8,4118.0,True,False,False,False,True
Gentoo,46.7,14.3,214.1,4995.0,True,False,False,False,True
Adelie,33.8,16.9,183.0,4007.0,True,False,False,True,False
Adelie,38.2,19.1,202.0,4012.0,False,False,True,True,False
Adelie,36.9,16.8,188.5,4542.0,False,True,False,True,False
Adelie,39.9,19.9,189.2,2998.0,False,True,False,False,True
Gentoo,50.0,13.3,211.6,5279.0,True,False,False,False,True
Gentoo,43.2,14.8,214.3,5257.0,True,False,False,False,True
Adelie,39.9,20.7,203.3,3316.0,False,True,False,False,True
Adelie,38.1,18.8,184.9,3570.0,True,False,False,True,False
Adelie,38.8,17.4,192.0,3686.0,False,True,False,True,False
Gentoo,43.3,13.8,212.1,4012.0,True,False,False,True,False
Gentoo,46.8,14.7,220.4,5591.0,True,False,False,False,True
Adelie,38.4,19.6,197.4,4824.0,False,True,False,True,False
Gentoo,47.7,16.5,219.5,3716.0,True,False,False,False,True
Gentoo,48.1,14.9,213.6,4736.0,True,False,False,True,False
Gentoo,44.8,15.3,220.2,5252.0,True,False,False,False,True
Gentoo,48.7,12.3,221.7,6365.0,True,False,False,True,False
Gentoo,50.8,16.7,205.3,4458.0,True,False,False,True,False
Adelie,35.9,17.9,199.3,2877.0,False,True,False,False,True
Adelie,38.8,19.3,186.5,3675.0,True,False,False,True,False
Gentoo,48.9,13.4,231.6,4956.0,True,False,False,True,False
Chinstrap,49.1,17.5,198.5,4012.0,False,True,False,False,True
Chinstrap,47.1,17.3,197.8,2924.0,False,True,False,True,False
Adelie,40.7,18.6,190.3,3546.0,False,False,True,False,True
Chinstrap,49.6,16.8,200.3,4008.0,False,True,False,True,False
Adelie,39.6,18.2,187.2,3247.0,False,True,False,True,False
Gentoo,48.4,15.0,216.9,5325.0,True,False,False,True,False
Gentoo,43.1,14.5,216.7,5097.0,True,False,False,False,True
Adelie,38.4,18.2,193.9,3368.0,False,True,False,False,True
Gentoo,51.6,13.7,219.5,5381.0,True,False,False,True,False
Adelie,37.6,19.6,181.7,3339.0,True,False,False,True,False
Gentoo,44.0,14.1,218.2,5730.0,True,False,False,True,False
Gentoo,44.8,13.6,221.2,5117.0,True,False,False,True,False
Gentoo,46.6,16.0,213.9,4744.0,True,False,False,False,True
Adelie,35.1,19.9,192.6,3664.0,False,True,False,True,False
Adelie,39.6,17.8,189.9,3529.0,True,False,False,True,False
Gentoo,41.2,15.2,216.0,4476.0,True,False,False,True,False
Gentoo,47.2,14.9,221.6,4867.0,True,False,False,True,False
Adelie,37.2,17.6,188.3,3605.0,True,False,False,False,True
Adelie,32.1,17.8,198.6,4600.0,False,False,True,True,False
Gentoo,41.5,15.6,216.4,4548.0,True,False,False,False,True
Chinstrap,46.4,19.5,204.0,4123.0,False,True,False,False,True
Gentoo,49.9,16.4,220.6,4363.0,True,False,False,True,False
Gentoo,49.7,13.1,216.1,5955.0,True,False,False,False,True
Adelie,42.2,16.7,195.5,3877.0,True,False,False,True,False
Chinstrap,50.0,18.0,190.1,3603.0,False,True,False,False,True
Gentoo,46.6,14.7,224.8,5418.0,True,False,False,False,True
Adelie,38.2,16.2,188.7,4030.0,False,False,True,True,False
Adelie,44.0,17.9,191.0,3724.0,True,False,False,False,True
Adelie,37.9,18.7,200.1,4084.0,False,False,True,True,False
Chinstrap,53.9,19.5,202.7,3615.0,False,True,False,True,False
Chinstrap,52.9,18.3,193.5,3620.0,False,True,False,True,False
Gentoo,50.1,16.6,213.2,4012.0,True,False,False,True,False
Chinstrap,47.8,18.3,186.5,4445.0,False,True,False,True,False
Gentoo,50.7,14.5,223.9,4349.0,True,False,False,False,True
Adelie,35.0,17.2,181.3,4224.0,False,True,False,False,True
Gentoo,46.8,14.4,218.3,5115.0,True,False,False,True,False
Chinstrap,48.1,19.7,202.5,3714.0,False,True,False,False,True
Gentoo,41.8,15.4,207.1,5041.0,True,False,False,True,False
Gentoo,52.4,15.0,225.6,4794.0,True,False,False,False,True
Adelie,34.7,18.0,193.0,3947.0,False,False,True,True,False
Gentoo,45.5,15.9,208.9,5956.0,True,False,False,False,True
Adelie,35.0,17.3,194.2,3374.0,False,True,False,False,True
Gentoo,49.4,16.9,222.1,4920.0,True,False,False,True,False
Gentoo,41.4,14.8,215.9,5240.0,True,False,False,False,True
Gentoo,42.3,14.8,222.3,4912.0,True,False,False,False,True
Gentoo,43.9,14.6,212.2,5397.0,True,False,False,True,False
Adelie,35.2,17.1,193.9,3242.0,True,False,False,False,True
Adelie,37.4,18.7,194.8,3253.0,True,False,False,True,False
Gentoo,50.1,13.7,203.9,5503.0,True,False,False,True,False
Adelie,44.0,19.9,186.1,2824.0,False,True,False,True,False
Adelie,39.7,18.9,189.2,3854.0,False,False,True,True,False
Chinstrap,52.0,16.2,186.6,4186.0,False,True,False,True,False
Adelie,39.3,16.3,187.6,3536.0,True,False,False,False,True
Adelie,42.0,20.2,180.0,3820.0,False,False,True,True,False
Gentoo,54.9,16.9,224.6,5312.0,True,False,False,False,True
Chinstrap,52.6,18.1,197.0,3298.0,False,True,False,True,False
Gentoo,45.2,14.5,214.7,4591.0,True,False,False,True,False
Adelie,39.4,16.2,188.1,3474.0,False,False,True,False,True
Adelie,37.7,17.4,197.4,3461.0,True,False,False,True,False
Adelie,39.2,19.0,193.3,4069.0,False,False,True,False,True
Chinstrap,49.6,16.5,194.9,3462.0,False,True,False,False,True
Adelie,41.2,18.9,191.5,3900.0,False,True,False,False,True
Adelie,38.9,18.6,196.9,4012.0,False,True,False,False,True
Adelie,41.1,19.9,188.9,4491.0,False,False,True,False,True
Adelie,38.6,18.9,200.2,4012.0,True,False,False,True,False
Gentoo,44.5,15.2,209.1,5199.0,True,False,False,False,True
Chinstrap,43.5,17.4,196.8,3913.0,False,True,False,True,False
Gentoo,50.9,15.0,218.9,5234.0,True,False,False,True,False
Adelie,39.9,17.1,198.1,3296.0,False,True,False,False,True
Gentoo,44.2,15.3,220.1,4575.0,True,False,False,True,False
Gentoo,44.9,15.2,217.5,5646.0,True,False,False,False,True
Adelie,38.3,19.3,186.8,3842.0,False,False,True,True,False
Gentoo,45.6,17.4,212.6,4288.0,True,False,False,True,False
Adelie,40.9,17.1,184.3,3133.0,False,False,True,False,True
Adelie,39.1,18.5,201.6,3773.0,False,True,False,False,True
Chinstrap,47.5,17.9,195.2,3746.0,False,True,False,False,True
Gentoo,43.0,14.2,221.9,5069.0,True,False,False,False,True
Adelie,37.6,17.1,186.1,3638.0,False,False,True,False,True
Adelie,38.7,17.5,191.3,4045.0,True,False,False,True,False
Gentoo,44.4,15.5,202.1,5006.0,True,False,False,False,True
Adelie,37.1,18.0,179.6,2782.0,False,False,True,False,True
Gentoo,44.3,13.8,214.0,5214.0,True,False,False,True,False
Adelie,36.7,18.5,200.3,3561.0,False,True,False,False,True
Adelie,40.1,20.2,189.2,3751.0,True,False,False,False,True
Adelie,44.0,18.5,174.3,3460.0,True,False,False,False,True
Gentoo,50.5,15.0,222.9,4877.0,True,False,False,True,False
Gentoo,48.4,16.3,213.9,4012.0,True,False,False,True,False
Adelie,36.7,18.1,196.1,3818.0,False,True,False,True,False
Adelie,44.0,16.2,198.2,4012.0,True,False,False,True,False
Adelie,42.0,18.0,196.9,4125.0,False,False,True,False,True
Gentoo,46.6,15.4,219.2,4713.0,True,False,False,True,False
Chinstrap,49.9,17.9,187.3,3994.0,False,True,False,True,False
Gentoo,49.2,16.4,208.4,5327.0,True,False,False,False,True
Chinstrap,46.5,17.4,185.9,4130.0,False,True,False,True,False
Gentoo,45.8,16.1,221.0,5599.0,True,False,False,False,True
Gentoo,50.6,14.1,215.8,5087.0,True,False,False,False,True
Adelie,40.8,18.4,196.8,3609.0,True,False,False,False,True
Adelie,38.0,19.4,188.5,4230.0,True,False,False,True,False
Adelie,45.8,17.5,198.3,3930.0,True,False,False,True,False
